geneID	 final_Normalized_Score
100288554	2.48981169612
100288737	-0.294843275852
100288801	3.67621548798
100288818	-0.200304041017
100288960	-0.599247614919
100289270	-0.393579531461
100289630	-0.754265897377
100506533	0.441616225856
100506752	-0.56573381298
100652748	-0.684912096727
100652820	-0.0854243397189
100996278	-0.427743141967
100996723	-0.767883849603
101928592	-0.694808154801
101929561	-0.503225393443
102723437	-0.515874889925
102724175	-0.511326229945
102724777	0.43742510021
181	0.0798054845225
314	0.390783168129
819	-0.221054565523
911	-0.451283852711
1088	-0.0300011075054
1339	-0.638754635451
1346	-0.551195815219
1392	-0.119626688184
1543	-0.388094247705
1642	-0.375369859237
1746	-0.546706940377
1844	-0.667264206942
2298	-0.679986715683
2339	-0.35039349201
2707	-0.621971487982
2712	-0.620908672934
2862	-0.539606184098
3065	-0.552241712719
3087	3.26864092736
3110	-0.637129525538
3123	-0.511981195306
3297	0.171061899738
4192	0.531933960799
4580	-0.147620274462
4821	-0.485855887334
5100	1.74776096747
5118	0.326842099311
5170	0.211734590138
5204	-0.593746524331
5310	-0.346617375681
5598	-0.312679151012
5872	-0.259340685467
6007	-0.654017681424
6150	-0.586002132249
6189	-0.505323883846
6432	-0.614774865597
6472	-0.306132743477
6477	0.0704506785786
6613	-0.377825039749
6656	0.0723051152534
6770	-0.0305757914846
7177	1.93422199474
7384	3.33802423467
8362	1.74636988363
8678	-0.463619564787
8692	-0.555257052043
9077	-0.296181807573
9260	0.197948326485
9582	-0.156055551861
9935	0.949802693555
9978	1.25686473378
10081	0.78364204033
10193	0.249978501654
10197	-0.0693980609913
10218	-0.281814878991
10266	-0.632261800152
10423	-0.437763143296
10589	-0.207886048698
10750	-0.633322479145
10949	0.210551045317
10975	-0.0132088177245
10987	-0.389673133408
11160	-0.326873828197
11180	-0.207404667559
11212	-0.532425368514
22928	-0.408216816616
23109	3.71016543331
23152	0.185203859109
23401	-0.504860701888
23588	-0.391286623189
26155	-0.0554650931486
26261	-0.376718136545
27113	0.65009525827
29911	-0.427014519373
29930	0.175981403073
50614	-0.343653814307
50674	-0.463308384434
51195	1.48440002962
51428	-0.112344196427
51524	-0.333499696942
51647	-0.571883413146
54065	0.731361348744
54540	-0.209379919451
54676	-0.498478257861
54732	-0.544364030865
54797	4.69174890915
55003	0.115130179146
55079	0.0221537277764
55119	0.514377647209
55148	-0.296409254608
55450	-0.437462728657
55695	-0.382771115598
55794	-0.62469606763
56905	-0.580067319707
57050	-0.456495226471
57332	-0.651928535132
57617	-0.0951384520276
58505	0.859631137465
60314	0.302326265337
63973	0.724180447718
64321	-0.37032424327
64763	2.45624976353
64859	-0.290334146037
64969	-0.281270099769
65266	-0.407336164258
65998	-0.232573194206
79077	-0.271013280926
79097	-0.153904289117
79363	-0.161992329574
79842	-0.414138043856
80178	-0.430061557738
80757	-0.661410393569
81577	-0.42583892067
83638	-0.517184622945
83755	-0.418077354715
83787	-0.486636316037
84084	0.741631411122
84179	-0.345604800624
84299	1.23706154767
84465	-0.425032517551
84520	-0.177873891354
84634	-0.00779434794638
84706	-0.140759354329
84933	0.275084399197
85320	-0.525725934068
90226	-0.232611130528
90557	-0.227122240626
90673	-0.485139198482
91227	-0.183038870021
91746	-0.449837658684
91807	-0.191068638923
92086	2.50537080399
92856	-0.599779851685
94115	0.296384788305
113230	-0.435443559494
114335	0.0721068039971
115650	0.181229260638
121268	-0.4197654355
124817	-0.638201055686
124923	0.403779348113
124935	-0.341255709159
126074	-0.329671631778
126123	-0.363107114766
126272	-0.255796288278
127059	1.12050886978
127703	-0.0948128319481
130075	-0.579732130107
135932	-0.569928581931
146822	1.54420364719
148398	-0.492293441554
150248	0.443475776376
150353	-0.447632738263
150786	-0.547412778074
162979	-0.521434430619
171177	-0.589338819542
192111	0.0701355678868
201725	-0.435274042246
219968	-0.636224949374
220002	-0.642489226891
220202	3.18980071075
221833	-0.629858483031
245915	-0.570587340997
254786	0.442034537994
255275	-0.657814731084
259286	-0.561641034028
284018	-0.30208244325
285679	0.0369834111059
338328	-0.249202802112
339287	-0.406174150861
341418	-0.634418274867
344752	-0.410480606688
353116	-0.326473275343
375318	-0.398488628428
375790	0.362290172416
388552	-0.516293632085
389654	-0.325911151362
389813	-0.119550302892
389816	-0.328844637096
392269	-0.469607436911
401115	4.97883696438
401915	-0.595524319386
401934	-0.126592787615
402508	0.20922703358
402573	-0.39179107371
440080	-0.509868637861
440829	-0.227116259674
441068	0.286393011048
441253	1.68813959801
441316	-0.591411475497
441347	-0.602504516775
442425	-0.560201248164
442590	0.939975392459
445328	-0.416932344308
448835	-0.427032803994
548596	3.17583758182
641371	-0.575861087535
641700	-0.555127607168
642341	-0.0557226158231
642387	-0.679986715683
642440	-0.390467574627
642571	-0.19190221265
642581	-0.365284522812
642775	-0.479692517009
642978	-0.424338214546
643073	-0.64730961732
643094	-0.618467248609
643260	3.64480123985
643331	0.570981712172
643341	-0.559826840612
643357	-0.482210668395
643362	-0.625440439741
643431	0.456776386781
643461	4.28866568613
643502	-0.32359900103
643640	-0.117643148403
643690	-0.457550437167
643795	-0.586383973269
643895	-0.1768732782
643945	0.778106071799
644187	-0.511548601642
644322	0.496311329359
644726	0.479840216662
644887	-0.170295342508
644897	-0.146966727366
644921	-0.332164663168
644957	1.07087748329
644999	-0.252064858198
645329	2.19488629254
645335	2.08624000507
645342	-0.576865716471
645552	-0.630924715765
645639	-0.356572583692
645847	-0.496243176357
645878	-0.404195566725
646019	-0.24701915679
646079	-0.0668123248559
646147	1.28240681356
646277	-0.565645793583
646305	-0.36692526864
646331	-0.0439524454151
646431	-0.637427462355
646462	-0.361960053749
646496	-0.666989083182
646512	0.546982888716
646554	-0.593144242534
646559	-0.673966631864
646567	0.42087589743
646713	-0.650251732711
646740	-0.289311488804
646776	-0.137957278642
646782	-0.372948086609
646817	-0.22824614682
646921	1.06714263553
647103	3.20553719174
647114	-0.599246778039
647141	-0.427035623586
647292	-0.610494384187
647315	-0.294702461988
647322	-0.612586862724
647326	-0.587248733386
651868	1.23671994991
653149	-0.457695603399
653225	-0.170854988667
653240	-0.418077354715
653250	-0.679986715683
653324	-0.374306616979
653326	-0.593537960014
653331	-0.264248739553
653519	-0.614552374209
653526	-0.0830213010009
653632	-0.564200026767
653700	0.239256279358
653735	-0.0830213010009
653815	-0.41428722587
653824	-0.636689583848
653825	-0.679986715683
727793	-0.53474076565
728017	0.355862444044
728069	-0.468046494062
728135	-0.427641493954
728168	-0.655160043124
728304	-0.449845348479
728384	-0.16664029772
728593	1.67105945359
728642	-0.577808741608
728691	-0.470540807084
728715	-0.000216995291703
728888	-0.479357071083
728892	-0.567803549931
729015	0.42033034923
729070	0.10978534473
729092	2.07094252589
729098	-0.514834792618
729220	-0.467118421303
729225	0.0204350586957
729271	-0.550328320953
729365	-0.368512356792
729437	0.151920292283
729445	-0.602946081866
729458	-0.438740943394
729521	-0.285437626642
729576	-0.678640488985
729639	-0.562533990059
729755	-0.300684011392
729795	0.427486642913
729829	-0.311668626568
729880	0.0438117777726
729896	0.026591422764
729907	-0.679986715683
729959	-0.470663074817
730133	-0.536701150605
730170	-0.614784520562
730192	-0.549388029965
730244	-0.361674335159
730275	-0.475388709889
100128008	-0.63387093238
100128049	1.06724490979
100128221	1.05439227264
100128392	-0.592464891907
100128489	6.02409663834
100128553	-0.596219818582
100129273	-0.304103748466
100129343	-0.435105464861
100129551	-0.314663716099
100129680	-0.396876078513
100129803	-0.430943577171
100130250	0.90829694208
100130261	-0.454328327812
100130592	-0.404669685279
100130655	-0.406225416158
100130781	-0.0518088521713
100130819	-0.121459422549
100130982	-0.271149988385
100131101	-0.447399652046
100131307	0.123747448351
100131402	-0.367159209279
100131500	-0.509884102893
100131585	-0.204029616736
100131860	-0.645772854602
100131892	-0.367124605204
100131975	0.95912674032
100132050	-0.456632617467
100132149	-0.518817935306
100132197	2.04102315874
100132228	-0.266447251812
100132403	0.117286568419
100132584	-0.0854937408287
100132649	-0.53541114485
100132740	-0.599300435717
100132862	-0.399741808611
100133138	-0.0691256713817
100287043	2.38714157999
100287237	-0.61313454698
100287254	-0.258716701359
100287310	-0.386889342343
100287356	-0.59235945628
100287367	-0.137530580486
100287387	-0.394266845784
100287439	-0.586304255732
100287476	-0.642137888722
100287546	0.319767232007
100287741	-0.64450352585
100287820	-0.487668713675
100287837	0.228918888557
100287875	-0.679986715683
100287973	-0.558551445466
100287980	6.68514017108
100287981	-0.66959746149
100287988	-0.474301800152
100288091	0.280522109243
100288103	-0.579570388095
100288141	-0.529103462715
100288239	-0.587501556742
100288253	2.12332455189
100288296	-0.0447450923467
100288481	2.86450471515
100288577	-0.384122554266
100288588	0.00651618880846
100288850	3.27257562436
100288900	-0.249332588755
100288912	-0.353088252343
100288922	-0.297478734145
100288951	-0.176550734039
100289012	-0.334544141926
100289156	-0.154901740911
100289423	0.045315559817
100289466	0.213886365536
100289548	-0.639147242183
100289586	0.242324336494
100289587	-0.679986715683
100289629	-0.529542891752
100505503	-0.359647134435
100505999	-0.155213177591
100506179	0.03804690969
100506571	4.33551293977
100506940	-0.614850396468
100507020	-0.459752452554
100507369	-0.460139420104
100862671	1.85356510688
100996250	0.454446464477
100996261	0.84981374766
100996473	-0.431456828236
100996701	-0.426422917846
101927707	-0.452985689685
101928265	-0.331832036833
101928772	0.0335433387962
101928892	-0.471699317353
101929103	-0.570264882279
101929185	-0.54114072532
101929301	-0.402235608982
101929588	1.26204868061
102723511	0.0494472864233
102723563	-0.489741540515
102723565	0.117148579328
102723783	-0.553015818703
102723957	0.896252758659
102724614	-0.0108760758304
102724641	-0.568683604195
152	-0.237791372686
251	-0.528605531965
258	-0.422194597637
382	0.997425302948
826	0.701906154294
835	0.196268778082
990	0.341935425515
1052	-0.610957405845
1082	-0.43976370296
1237	0.197977865492
1442	-0.414612617846
1942	0.717849273437
1958	0.243060092432
2057	-0.605007494666
2077	0.843703006319
2253	1.10931483599
2297	-0.653317972481
2348	-0.368546481472
2691	0.628688953077
2902	-0.529577732718
2921	-0.628868495917
3078	-0.471491113737
3291	-0.321077280057
3443	-0.0624550012798
3615	-0.387529752274
3674	2.15032302587
3872	-0.614532887566
3916	-0.130715704552
4066	0.938444794529
4076	-0.369741451303
4173	-0.301171912537
4356	-0.514380243728
4637	-0.0390957246522
5013	-0.570016478878
5223	-0.656727479834
5261	0.719734523289
5265	0.0772686537399
5455	-0.382710489205
5595	-0.21715679758
5694	0.209305635104
5993	0.0235497532696
6011	-0.631269155865
6201	-0.015265515714
6231	0.0084818200844
6271	8.60798043648
6275	-0.312305500503
6284	-0.549407526017
6591	-0.343948669594
6609	0.677488534469
6657	-0.626693038021
6723	-0.278601527362
6742	-0.401214388323
6846	-0.593959516933
6903	0.658512486554
7167	-0.474319140574
7314	1.62866931324
7316	-0.637404277103
7852	-0.126510767131
8290	-0.479218007474
8320	-0.306359314814
8321	-0.552314776534
8326	-0.254518593366
8636	-0.31622425949
8717	0.774857933377
8824	-0.502401957994
8971	-0.346712222649
9168	-0.0831023494942
9810	1.31271760225
9900	1.04032028728
10103	-0.18663515295
10220	0.31381025916
10360	-0.400837885771
10376	0.527496365399
10398	-0.430219530551
10421	4.90574539113
10513	1.93927205733
10567	-0.240576366317
10660	1.43372196403
11068	-0.434736420711
11070	1.56310001017
23241	0.136305652746
23538	-0.50423512702
23623	1.02357246236
25837	-0.160264540187
25864	0.19605482853
25915	-0.299152621087
25923	0.300381313355
26145	-0.347970145652
26248	-0.282114664153
26735	0.683109462098
27198	-0.461170670922
27202	-0.473715383151
29965	-0.130353571747
50804	-0.591302254379
51333	-0.0934567018686
51398	1.16402699763
54209	0.384183391125
54344	0.105737553541
54919	-0.479459784153
54998	-0.223762014795
55336	-0.336351559751
55672	-0.478143621862
55798	0.433160731597
55897	0.322385728217
55958	-0.339377797848
56900	0.611713873285
56975	-0.283267056958
57124	-0.527665568104
57215	0.00500662246568
57414	0.3456441125
59286	-0.154199062796
64174	0.103867585801
64180	-0.494772687293
64319	-0.0915268221714
64853	-0.293850260843
65057	-0.437162322751
65124	-0.62073514365
65220	4.81298944099
65988	-0.36386673419
79094	3.73402010766
79724	-0.603043097167
79801	-0.379840797707
79803	-0.656727479834
80194	-0.41022513143
81328	-0.547741851968
81890	-0.292049252676
84080	0.0588824496843
84206	-0.539603329633
84292	-0.517204012863
84313	-0.490888978322
84317	-0.266551088776
84684	-0.569900608546
84701	5.89710435987
84727	-0.312762367188
84858	-0.497033603361
84885	-0.0973244444549
85319	2.29830084547
85359	-0.339461051139
90120	0.828939346804
90780	-0.238294465857
90835	-0.572987518902
91107	-0.377367908878
91409	-0.396928402493
91663	1.4695232358
91689	-0.526999009569
114336	-0.645705276407
114659	-0.45870112743
114790	-0.402338345757
115572	-0.519993036104
118856	0.0316448622442
119504	-0.401388497944
122183	0.510698664536
123904	-0.466045740306
128408	-0.49380786149
130617	-0.441364294986
131601	-0.595408884489
132160	-0.540507559205
132706	-0.129257973652
135398	0.158176938375
136647	0.178538792428
146547	-0.146982180996
147011	-0.598161717259
147111	-0.426061808012
147199	0.253697962175
150221	-0.0553115648488
150472	0.0574471477525
154907	0.603821537393
163033	-0.581243128056
171392	-0.547037658383
220001	-0.344257429057
253639	-0.393373981194
254973	-0.394283532894
255022	-0.656727479834
255374	-0.547397890428
260434	2.59408670877
280636	-0.224363871459
283254	0.736707094077
283652	-0.499890597782
283933	-0.0509695446136
284340	-0.43615423565
284467	-0.601132909344
284618	-0.27892640527
333932	-0.543285177886
342979	0.661558264463
343472	0.0419678900928
360030	-0.556652082884
375686	-0.417400196509
387640	-0.264998852087
387654	-0.369349894731
387885	0.887953232569
388284	-0.0450893533129
388555	5.31342641373
388581	-0.497990826124
389118	-0.377243675201
389124	-0.613955588723
389151	1.63624665517
389152	-0.50637340605
389671	0.105737553541
390649	-0.586357160994
399939	-0.45915480084
400823	0.636432953655
400856	0.0450389100965
401097	-0.0984743282572
401876	-0.57398161641
401945	-0.432555944808
408186	-0.350114887266
440077	-0.412894254728
440731	1.10705901396
493829	-0.600431224762
642347	-0.189376809251
642377	-0.656727479834
642400	-0.656727479834
642506	-0.501033486787
642527	-0.412720221138
642539	-0.581860723013
642644	-0.623915647432
642645	-0.655430933386
642771	-0.0873845338027
643047	-0.0413707063452
643161	-0.3752317587
643369	-0.432623992018
643435	-0.656727479834
643475	-0.409641522063
643518	-0.525675396298
643738	-0.538852453381
643774	1.83818097024
643799	-0.525747777241
643836	-0.656727479834
643844	-0.60597254856
643922	2.9463557859
643936	-0.596446623448
643983	2.23252679253
644096	-0.252991750831
644201	-0.56358826044
644360	-0.620507736717
644593	-0.261051429639
644744	0.397509619857
644974	0.251997010019
645014	0.559723295917
645101	-0.548473264436
645263	-0.325970444676
645525	-0.563869724988
645604	-0.0224366272135
645703	-0.215092648193
645941	-0.556791826763
646222	-0.58021147153
646258	-0.472919496901
646310	-0.505033750364
646350	0.156253445231
646374	-0.439306304061
646429	-0.459271507507
646504	-0.525657301062
646654	-0.60398914346
646662	-0.102979965917
646869	-0.316463831285
646887	2.18472434986
646902	-0.464886124613
646933	-0.589441486318
646955	-0.447607835578
647004	0.183704754131
647063	0.371029143162
647170	0.677488534469
647245	-0.552314776534
647294	-0.647798241317
649935	-0.417284706328
653146	-0.647531906818
653197	-0.431279546418
653384	-0.43065792185
653473	1.83513716912
653616	1.15060215747
653651	-0.466637180804
653767	-0.26397662333
654349	0.0238700693538
723790	-0.462686869201
727898	-0.502941697819
728118	-0.244617686311
728230	-0.557718333243
728378	0.661558264463
728421	-0.624913926612
728563	-0.655935775257
728604	-0.503808292343
728827	-0.44558519879
728863	-0.0989814510397
728871	-0.580571703575
729232	-0.565479820814
729384	0.215413385399
729460	-0.649198873385
729475	0.523407678463
729579	2.17947779593
729585	-0.303843392776
729627	0.358016007625
729721	-0.581157061641
729824	-0.471403374653
729844	-0.0185950390844
729916	-0.587845608177
730060	-0.404640622364
730130	0.208895907268
730166	-0.397301863829
730185	-0.281807197207
730260	-0.593332874359
730261	-0.656727479834
730264	-0.3613011643
730265	-0.3613011643
731139	-0.593849576972
100127899	-0.422431964553
100128550	1.18083161727
100128669	-0.399016653518
100128789	1.66117512327
100128927	0.318117989684
100129216	-0.450852965201
100129907	-0.378522126413
100130229	-0.651186840309
100130494	0.708278794509
100130971	-0.606556233958
100131256	-0.517538470602
100131446	-0.298138147432
100131654	-0.306607858198
100131741	-0.443032325978
100131824	-0.411315711518
100131869	-0.0873845338027
100132105	-0.589454791638
100132628	-0.427677225965
100132653	-0.656727479834
100132823	0.287588894076
100133109	-0.280755924836
100144748	0.83469211115
100169851	-0.656703226136
100286909	-0.405259585868
100286921	0.974547222735
100287006	0.126059795757
100287088	0.152124766304
100287127	0.555196749895
100287273	-0.0467934227167
100287283	-0.373427709318
100287322	-0.342752559307
100287390	-0.648717448879
100287400	-0.442753674554
100287444	0.035433609244
100287561	-0.539526690988
100287633	-0.646820490346
100287670	-0.455898114595
100287749	-0.401605792832
100287830	-0.377866440225
100287872	1.0719867977
100288009	-0.045845323602
100288087	-0.600648975834
100288147	-0.5041197889
100288232	-0.565302289825
100288280	-0.118019995945
100288414	-0.510786134559
100288746	-0.0426549358675
100288859	1.98442628506
100288992	3.71175756959
100289148	-0.532027128152
100289160	-0.638886337732
100289236	2.95913383543
100289288	-0.408527828732
100289309	-0.430194516549
100289311	-0.422245842128
100289325	-0.520681111243
100289375	-0.590732482546
100289504	1.3215543878
100462977	-0.494374896229
100463289	-0.47678571888
100506332	-0.46886175434
100506870	-0.303888630866
100507050	-0.656727479834
100507141	0.199659201804
100507172	-0.496539101626
100652934	-0.179901976569
100996382	-0.565000829281
100996487	1.19760111085
100996547	-0.432000618752
100996637	-0.325555622803
100996813	-0.656727479834
101927064	-0.573235682135
101927266	0.202521442323
101927594	-0.471722854402
101927628	1.83778903353
101927662	-0.525667108984
101928102	1.72768515049
101928120	-0.655789720854
101929989	0.00375607441116
102723968	-0.469702194405
102724642	-0.621976492025
102724702	-0.182941824107
291	-0.457698470535
319	-0.553242843419
379	0.0432627709496
388	-0.307889832362
551	-0.437021403279
645	-0.489722495584
811	-0.395552830588
869	1.93534811724
913	-0.519826623095
924	-0.502376295712
954	-0.216447021698
1152	1.03142485562
1396	0.436482776669
1453	-0.403344593718
1544	-0.642135757602
1816	-0.371628817829
1849	-0.511666446949
1960	0.442786209202
1961	-0.684848834172
2209	0.143138850929
2264	0.152022714916
2288	-0.468985264472
2290	0.0441292573416
2296	-0.503261356789
2303	-0.379659333615
2307	-0.545019422737
2350	0.18973231506
2521	1.06747025462
2688	-0.627466649481
2701	0.707459610662
2783	-0.24034303652
2854	-0.191952358379
2912	3.71541932542
2920	-0.399174622293
3021	0.625317733613
3039	-0.562328038866
3042	-0.673686807751
3177	-0.318030341728
3231	0.819508361131
3280	-0.511077402921
3439	-0.0572549058228
3467	-0.686095875081
3576	-0.451439889068
3754	-0.552626798142
3875	-0.691731162614
3913	3.16117438079
3955	-0.375568463162
4360	-0.264794660936
4496	-0.483907894387
4582	-0.694005338287
4610	-0.444748472141
4654	-0.261967684522
4692	-0.499166499576
4709	-0.563421861278
4762	-0.609475481643
4975	0.266044459338
4992	-0.432738443406
5010	-0.580275895976
5050	-0.473526820201
5193	-0.605635505349
5292	-0.227089138162
5313	-0.0622067355648
5439	-0.541271866825
5452	1.99757467033
5453	-0.651941741426
5504	2.2686679359
5813	-0.529718141077
5920	-0.0109255646516
6006	0.354158686493
6019	-0.315497660809
6128	-0.359197551485
6175	-0.611313831785
6232	-0.480927790085
6237	-0.549156865812
6283	-0.607888116265
6372	-0.119241709562
6464	0.416255216784
6495	0.528753565231
6553	-0.561627999771
6704	0.0735967715113
6817	-0.589533971904
6895	1.01564643108
7044	0.0399372681196
7318	-0.700669391531
7349	-0.186129240009
7462	-0.513371965443
7538	-0.686270658334
7545	0.411438936936
7681	-0.409319933895
7732	-0.41321273478
7846	-0.459008665372
7873	8.19788109933
8431	0.347305986937
8620	1.03196016897
8843	-0.208954265689
8929	-0.443327463453
9094	-0.294991752477
9123	-0.480157167188
9275	-0.594237535128
9293	-0.541659941825
9349	2.88663954326
9804	0.46546952363
10094	-0.263881692527
10156	-0.497759172728
10250	0.388867342443
10308	-0.0950368113267
10362	-0.509175173985
10365	0.708602723944
10628	-0.440165689673
10633	-0.440720302578
10657	0.933994653888
10845	-0.367966524249
10847	0.682968571672
10935	4.95370141735e-05
10950	4.22535050869
10957	-0.529353986647
10965	0.992657042095
11140	0.568107976363
11166	1.01850466733
11182	-0.455265005614
11247	-0.263547076377
11334	-0.367096051097
22794	1.34897386081
23015	-0.121679161245
23237	1.95758228673
23515	0.0352766531925
26212	0.127250881056
26245	-0.19037061071
27179	-0.51301306629
27245	1.80020559713
28956	-0.299972214417
29890	-0.176477018332
29941	0.109804631042
30000	-0.505717292547
30012	3.18207941832
50632	0.95014357543
51103	-0.438786723198
51177	1.3600153783
51237	0.0561392860792
51259	-0.379845080461
51278	-0.121654968852
51699	0.0121853299591
53831	-0.109801601725
54567	0.0651323329664
54681	-0.364722115776
54910	-0.43356923016
54939	1.41497787052
55199	-0.207793483804
55272	-0.309752646724
55330	-0.115428462694
55337	-0.487814648938
55696	-0.561015397607
55911	-0.426304172602
56475	2.42187809719
56834	-0.206098022822
56901	-0.608093525096
56936	-0.121757990396
57126	-0.23546432761
57410	0.133038481004
63946	-0.534000285477
64063	1.13201846208
64090	-0.396736264529
64841	2.28363895059
64925	-0.08082618079
64926	-0.630723380674
78994	-0.481446069094
79134	-0.362653258324
79169	-0.177826446527
79176	-0.496384646056
79191	-0.105526071724
79365	1.25342214866
79414	-0.627718359112
79567	3.05466179246
79930	-0.365812766899
79948	0.251317361958
80143	-0.495966036087
80219	-0.0723876561967
80346	-0.40400512763
81037	1.1078395684
81543	-0.481070226204
81628	-0.501293708719
83640	0.373608374822
83752	0.342788623602
83759	-0.37896382493
83858	1.91838562451
83983	-0.417788902848
83987	-0.483860596897
84065	1.10535617836
84197	-0.274990803748
84231	0.83279669061
84261	2.04214358442
84331	-0.500141806438
84666	1.10022521617
84752	-0.00252871983868
84841	-0.203843056092
84916	-0.414850568937
84975	-0.167195112441
84976	-0.678657484002
89882	-0.172700830223
91147	1.71816710405
94274	2.6078362432
113452	0.0292043622218
116115	-0.376819581443
116362	-0.489479303126
116448	-0.428982098497
116511	0.695206027035
116540	-0.476529485949
118460	-0.61048766605
118487	-0.367966524249
118490	-0.666757453644
122525	-0.3544635439
126003	-0.48014584116
126075	-0.570149974533
126382	-0.618742074743
126695	-0.0878291993805
126792	-0.251546380286
128308	-0.553896944147
132141	-0.515748075361
132158	-0.364301059384
133185	0.0488298304951
134548	-0.2334620672
134549	-0.664855949573
135892	-0.463585286482
138474	-0.663108479474
140465	-0.449742253488
140689	-0.0470510613137
145853	-0.461617910236
146923	-0.548939949737
147407	-0.483382729153
148738	0.456996386697
151306	-0.427719563582
151613	-0.436111606158
155382	-0.40614465949
161291	-0.540263216139
162073	0.497639156086
163126	0.498462784792
163732	-0.426508675352
165100	-0.508582686845
166655	0.339344333399
171017	0.107599951873
196403	-0.166785744512
197135	-0.139660996438
199675	0.988533371469
199699	-0.483869929543
